Station ID,Latitude,Longitude,Name,Elevation,Years,Annual Average Weatherscore
51747099999,39.0,83.6666666,"TAZHONG, CH",1099.0,2023,7073.652995549014
16726099999,37.068319,22.025525,"KALAMATA, GR",7.92,2023,6741.276419630405
70235026534,61.1,-155.58333,"SPARREVOHN MOUNTAIN AFS, AK US",484.0,2023,21797.0
41947099999,22.7833333,89.5333333,"KHULNA, BG",4.0,2023,10085.33941924244
31489099999,51.2,136.8,"GORIN, RS",92.0,2023,16310.332177519387
38343099999,42.95,72.75,"KULAN, KZ",683.0,2023,8879.219644516737
48060099999,21.3,99.6166666,"KENGTUNG, BM",828.0,2023,6345.818829548763
30526099999,54.4833333,107.0666666,"TIRKA, RS",650.8,2023,20870.205705572862
72030804992,41.19611,-96.11194,"MILLARD AIRPORT OMAHA, NE US",319.7,2023,10239.043057547642
42726099999,23.840592,92.619747,"LENGPUI, IN",426.11,2023,8314.171779290897
04089099999,65.283333,-14.401389,"EGILSSTADIR, IC",23.16,2023,18924.199999999993
40783099999,33.4,49.6833333,"ALI GOODARZ, IR",2034.0,2023,7127.30192532407
72100699999,46.7,-109.733333,"LIMA JUDITH GAP, MT US",1414.27,2023,11234.234841441967
72616454728,44.36594,-71.55217,"WHITEFIELD MOUNT WASHINGTON REGIONAL AIRPORT, NH US",319.3,2023,16967.10404760445
25503099999,64.75,153.9666666,"KORKODON, RS",98.0,2023,23001.191995328376
16539099999,39.75,8.4666667,"CAPE FRASCA, IT",92.0,2023,6957.114466855679
72035923902,35.27472,-96.675,"SEMINOLE MUNICIPAL AIRPORT, OK US",312.1,2023,7966.650686858024
94905099999,-37.05,147.3333333,"MOUNT HOTHAM AIRPORT, AS",1293.0,2023,11401.110301984858
72781024243,46.56398,-120.53488,"YAKIMA AIRPORT, WA US",321.0,2023,9240.558314499518
61986099999,-16.45,59.6166666,"ST. BRANDON ST. RAPHAEL, MP",4.0,2023,8797.113177372861
56684099999,26.4,103.25,"HUIZE, CH",2189.3,2023,4604.671277424359
38475099999,40.7333333,72.3333333,"ANDIZHAN AIRPORT, UZ",477.0,2023,8507.999302086459
72556594951,41.448,-97.34264,"COLUMBUS, NE US",441.0,2023,12071.532864127183
52602099999,38.8333333,93.3833333,"LENGHU, CH",2771.0,2023,9248.300382649693
03062099999,57.8166667,-3.9666667,"TAIN RANGE SAWS, UK",4.0,2023,16523.70085091307
32389099999,56.3166666,160.8333333,"KLJUCHI, RS",29.0,2023,22562.729227756372
72505004781,40.79389,-73.10181,"ISLIP LI MACARTHUR AIRPORT, NY US",25.4,2023,10389.559529789438
64501099999,-0.711739,8.754383,"PORT GENTIL, GB",3.96,2023,9488.012799703134
29771099999,55.35,92.1,"SHCHETINKINO, RS",804.27,2023,18892.948888318624
74777003852,30.41667,-86.68333,"VALPARAISO HURLBURT FIELD, FL US",11.6,2023,9048.744197930493
74230024037,46.42647,-105.88333,"MILES CITY AIRPORT, MT US",800.2,2023,12194.804287716051
29956099999,52.8,89.9166666,"TASTYP, RS",455.0,2023,28315.85396427213
40791099999,33.66775,56.892675,"TABAS, IR",704.69,2023,5570.26966705617
72310700371,33.587,-80.209,"SANTEE COOPER REGIONAL AIRPORT, SC US",31.1,2023,71305.87507607514
15300099999,45.7,25.5333333,"BRASOV GHIMBAV, RO",538.0,2023,11989.75355217629
30967099999,49.9,115.75,"SOLOV EVSK, RS",623.0,2023,13912.213951660317
95666099999,-32.5166666,137.7166666,"PORT AUGUSTA ARID LANDS, AS",14.0,2023,4974.686960014429
74718503144,32.83464,-115.57656,"IMPERIAL CO AIRPORT, CA US",-16.8,2023,9856.721298981583
23465099999,65.7,82.45,"KRASNOSEL KUPSK, RS",24.7,2023,21438.63400272445
72217904968,45.15,-92.53333,"NEW RICHMOND MUNICIPAL AIRPORT, WI US",304.2,2023,13450.808864266579
35700099999,47.1166666,51.9166666,"ATYRAU, KZ",-22.0,2023,11890.0981910664
36498099999,48.1666666,78.4166666,"BARSHATAS, KZ",643.0,2023,13063.838105786224
15416099999,44.5666666,24.8,"STOLNICI, RO",210.0,2023,8176.759341752567
03323399999,53.333611,-2.849722,"LIVERPOOL, UK",24.38,2023,12225.214103065804
72094800328,32.11,-84.189,"JIMMY CARTER REGIONAL AIRPORT, GA US",142.6,2023,10175.948704788269
03908499999,55.042778,-7.161111,"LONDONDERRY EGLINTON, UK",6.7,2023,12026.680146864877
23445099999,65.4666666,72.6666666,"NADYM, RS",19.0,2023,21221.206047474294
72753514919,46.92586,-98.67037,"JAMESTOWN MUNICIPAL AIRPORT, ND US",455.7,2023,15977.198676794982
72037154850,41.95972,-85.59333,"THREE RIVERS MUNICIPAL DR HAINES AIRPORT, MI US",251.2,2023,11800.81370279687
72042399999,37.323622,-97.388339,"WELLINGTON MUNICIPAL, KS US",388.01,2023,8580.855513405975
11933099999,49.1166666,20.0833333,"STRBSKE PLESO, LO",1356.0,2023,23133.790530403097
02231099999,63.6833333,14.6,"FOLLINGE, SW",362.0,2023,24492.805025312482
68002099999,-22.612239,17.080442,"EROS, WA",1699.26,2023,3274.141336475013
72224603844,30.65,-86.53333,"DUKE FIELD AAFB, FL US",57.9,2023,9120.178179243752
31770099999,49.0,140.3,"SOVETSKAYA GAVAN, RS",23.81,2023,17893.632450722263
72514014778,41.24295,-76.92173,"WILLIAMSPORT REGIONAL AIRPORT, PA US",159.8,2023,10834.282872305912
23862099999,61.5333333,82.4166666,"KORLIKI, RS",71.02,2023,22183.575569755056
72344013964,35.33346,-94.36526,"FORT SMITH REGIONAL AIRPORT, AR US",136.7,2023,8760.975109478892
72040600135,38.15,-122.55,"GNOSS FIELD AIRPORT, CA US",1.2,2023,8262.151954498986
42931099999,20.5333333,76.2333333,"BULDANA, IN",650.0,2023,11853.733519013434
54218099999,42.3,118.8333333,"CHIFENG, CH",567.0,2023,9532.757965625959
72042203037,39.4275,-101.04639,"COLBY SHALTZ FIELD AIRPORT, KS US",971.1,2023,10800.583378242834
72618354772,43.98992,-70.95006,"FRYEBURG EASTERN SLOPES REGL AIRPORT, ME US",137.9,2023,16667.09145952882
71085099999,49.5166666,-114.0,"PINCHER CREEK, CA",1190.0,2023,14279.766493078781
91190522524,20.7895,-156.9485,"LANAI AIRPORT 656, HI US",396.2,2023,3600.751212008063
72035299999,28.17,-89.22,"MISSISSIPPI CANYON, LA US",1.0,2023,28379.52998859677
71909099999,63.75639,-68.555832,"IQALUIT, CA",22.0,2023,27160.400000000012
38711099999,39.7166666,68.0166666,"BAHMAL, UZ",1321.7,2023,5415.70071428415
70204026703,63.76667,-171.73278,"GAMBELL AIRPORT, AK US",8.5,2023,25433.69029850746
72221699999,33.615,-81.084444,"NORTH AF AUX, SC US",97.84,2023,8372.872860620038
47927699999,24.826667,125.144722,"SHIMOJISHIMA, JA",16.45,2023,8273.166318622003
47441099999,45.404167,141.800833,"WAKKANAI, JA",9.14,2023,15965.159289723882
76471099999,23.6333333,-103.65,"SOMBRERETE ZAC., MX",2351.0,2023,3581.476095181633
72314303720,35.23722,-79.39111,"MOORE CO AIRPORT, NC US",140.5,2023,7485.676663373911
72659304946,43.65,-94.98639,"JACKSON MUNICIPAL AIRPORT, MN US",440.7,2023,13458.65810877133
72048103817,36.6,-89.98333,"MALDEN FAA AIRPORT, MO US",92.0,2023,7366.901499674431
76256099999,27.95,-110.7666666,"EMPALME SON., MX",12.0,2023,5881.613142503563
72309693727,34.70842,-77.43966,"NEW RIVER MCAF, NC US",7.9,2023,7576.317759561092
91355540509,6.98333,158.2,"POHNPEI INTERNATIONAL AIRPORT, FM FM",2.7,2023,9221.039852001262
72281023199,32.83241,-115.66377,"EL CENTRO NAF, CA US",-14.1,2023,6985.978780540216
59559099999,22.0,120.75,"HENGCHUN, CH",24.0,2023,6806.066079965864
03263599999,54.509189,-1.429406,"DURHAM TEES VALLEY AIRPORT, UK",36.57,2023,11726.54633019484
72029553972,32.08361,-97.09722,"HILLSBORO MUNICIPAL AIRPORT, TX US",208.8,2023,9120.152825260142
70262699999,57.58,-157.58,"PILOT POINT, AK US",17.0,2023,21311.615615615618
72063900225,30.533,-98.367,"HORSESHOE BAY RESORT AIRPORT, TX US",333.1,2023,7460.929757584777
72495593227,38.2075,-122.28041,"NAPA CO AIRPORT, CA US",4.7,2023,6663.963407719772
94754099999,-32.7333333,150.2333333,"NULLO MOUNTAIN AWS, AS",1130.0,2023,7000.961979769854
26544099999,55.8666666,26.6166666,"DAUGAVPILS, LG",122.0,2023,14166.134671945387
98747099999,8.4166666,124.6166666,"LUMBIA AIRPORT, RP",188.0,2023,8466.914453277826
30393099999,56.8333333,124.8666667,"CULMAN NERIUGRI, RS",859.0,2023,26693.622991553522
64401099999,-4.2,12.7,"DOLISIE, CF",331.0,2023,7842.2366504450965
01052099999,70.6833333,23.6833333,"HAMMERFEST AIRPORT, NO",81.0,2023,20540.788059251077
03962099999,52.701978,-8.924817,"SHANNON, EI",14.02,2023,12297.248965722407
94876099999,-35.667,145.617,"FRANKSTON BALLAM PARK, AS",110.0,2023,6370.442757070304
72646754909,45.41861,-91.77333,"RICE LAKE REGIONAL AIRPORT CARLS FIELD, WI US",336.8,2023,14599.413218076308
41929099999,23.6,89.85,"FARIDPUR, BG",9.0,2023,10061.648060007186
38196099999,43.55,68.9,"ASHCHYSAI, KZ",822.0,2023,8760.291695772856
74003503145,32.65,-114.61667,"YUMA MCAS, AZ US",64.9,2023,5558.190823619023
28978099999,52.5333333,68.75,"BALKASINO, KZ",398.0,2023,15888.849773020005
16261099999,41.541392,15.718083,"AMENDOLA, IT",55.77,2023,7705.738068470402
27164099999,58.8166666,44.3166666,"KOLOGRIV, RS",151.2,2023,29930.0
08048099999,42.3333333,-7.8666666,"ORENSE, SP",147.0,2023,6420.290510894724
70259026523,60.57909,-151.24152,"KENAI AIRPORT, AK US",30.2,2023,19263.29999999999
72611694765,43.62707,-72.30537,"LEBANON MUNICIPAL AIRPORT, NH US",168.9,2023,15322.733724477988
96529099999,2.15,117.4333333,"KALIMARAU, ID",17.37,2023,14562.140257976604
72548604906,42.04944,-93.8475,"BOONE MUNICIPAL AIRPORT, IA US",353.6,2023,11245.52358690815
15498099999,43.6666666,25.35,"ZIMNICEA, RO",34.0,2023,6885.27691765944
72642494818,42.75856,-87.8178,"RACINE BATTEN AIRPORT, WI US",203.6,2023,11904.763312243047
14234099999,46.1333333,15.8833333,"KRAPINA, HR",203.09,2023,11524.211392490291
02329099999,61.6666666,15.0,"HAMRA, SW",455.0,2023,24332.963043478256
38647099999,39.25,55.5166666,"GAZANDZHYK, TX",31.0,2023,7093.588418045671
97008099999,3.683214,125.528019,"NAHA, ID",4.87,2023,9066.708024696762
06022499999,56.344119,4.271922,"HARALD HELIDECK OIL RIG, DA",95.0,2023,18167.04293720709
94750099999,-34.948889,150.536944,"NOWRA, AS",121.92,2023,5245.99006523532
83759099999,-22.812872,-42.092633,"SAO PEDRO DA ALDEIA, BR",18.59,2023,6261.384490074822
20107099999,78.0666666,14.25,"BARENTSBURG, SV",75.0,2023,23026.89999999998
61833099999,10.035467,-10.769825,"FARANAH, GV",449.88,2023,8817.548992824664
76762099999,17.55,-99.5,"CHILPANCINGO RO., MX",1265.0,2023,12326.001854825277
72209503030,36.68185,-101.50515,"GUYMON MUNICIPAL AIRPORT, OK US",948.7,2023,8097.179878183768
89674099999,-77.867358,167.056572,"WILLIAMS FIELD, AY",20.72,2023,25484.06451612904
06242099999,53.25,4.9166667,"VLIELAND ISLAND, NL",5.0,2023,15832.497567526812
30157099999,58.3166666,112.8666666,"MAMA, RS",224.0,2023,20944.83826341136
04202199999,68.717,-52.8,"AASIAAT MITTARFIA, GL",27.0,2023,24709.09615384615
02331099999,62.75,15.0833333,"HUNGE, SW",343.0,2023,13766.82666666667
97682099999,-3.368183,135.496406,"NABIRE, ID",6.09,2023,11372.68683399747
72549704908,41.25944,-95.75972,"COUNCIL BLUFFS MUNICIPAL AIRPORT, IA US",381.9,2023,10204.616823492079
17045099999,41.1833333,41.8166666,"ARTVIN, TU",628.0,2023,8379.538500574607
40672099999,31.95,44.95,"DIWANIYA, IZ",20.0,2023,8043.739771331389
44272099999,47.75,96.85,"ULIASTAI, MG",1759.0,2023,15604.743529314026
11787099999,49.55,18.45,"LYSA HORA, EZ",1326.82,2023,30662.09999999998
02254099999,64.1666666,17.3166666,"ASELE, SW",308.0,2023,49701.38751736896
99999900381,,,,,2023,8356.157376135237
40602099999,36.8,42.1,"RABIAH, IZ",382.0,2023,7161.8996812788255
12580099999,50.109958,22.019,"JASIONKA, PL",205.74,2023,13735.086917951097
71949399999,62.2075,-133.375833,"FARO, CA",716.58,2023,19040.55795218291
72316563821,36.22278,-81.09833,"WILKES CO AIRPORT, NC US",396.2,2023,10191.197211666686
91925099999,-9.8,-139.0333333,"HIVA OA, FP",53.0,2023,7332.982196405207
71925099999,69.13333,-105.05,"CAMBRIDGE BAY UA, CA",25.0,2023,28989.500000000015
08140099999,41.706111,-4.851944,"VALLADOLID, SP",845.82,2023,10282.65407960337
22365099999,66.3833333,43.25,"ABRAMOVSKIJ MAJAK, RS",21.0,2023,19236.79834965512
25206099999,67.45,153.7166666,"CREDNEKOLYMSK, RS",21.0,2023,24506.449218605398
47626099999,36.15,139.3833333,"KUMAGAYA, JA",31.77,2023,9687.88712653571
99999963871,30.84315,-85.60431,"BONIFAY TRI CO AIRPORT, FL US",31.2,2023,9966.003126617965
65578099999,5.261386,-3.926294,"ABIDJAN FELIX HOUPHOUET BOIGNY INTERNATIONAL, IV",6.4,2023,11870.098567584784
16146099999,44.45,12.3,"POINT MARINA RAVENN, IT",6.0,2023,20736.608944164396
01424099999,59.65,6.3666666,"SAUDA, NO",6.0,2023,738130.0370370372
48574099999,6.8,100.3833333,"SA DAO, TH",25.0,2023,12446.496287120593
72306200370,35.02,-76.46,"PINEY ISLAND, NC US",5.2,2023,7176.598212451802
08176399999,41.5166667,2.1,"SABADELL, SP",250.0,2023,5782.654930681745
74504893210,39.4943,-121.62226,"OROVILLE MUNICIPAL AIRPORT, CA US",56.9,2023,6562.725271383578
72427053868,36.023,-84.2337,"OAK RIDGE ASOS, TN US",274.3,2023,8860.166444568407
70269700107,59.45,-157.333,"NEW STUYAHOK AIRPORT, AK US",92.0,2023,21744.84527687296
40553099999,29.75,47.85,"SABRIYAH, KU",5.0,2023,10056.543478260868
72042103043,39.84,-101.04194,"ATWOOD RAWLINS CO AIRPORT, KS US",911.7,2023,23042.73964558662
68320099999,-25.2666666,23.25,"WERDA, BC",1046.0,2023,10191.215113270224
06180099999,55.617917,12.655972,"KASTRUP, DA",5.18,2023,14489.559399157986
72502300474,33.86113,-90.75788,"CLEVELAND MUNICIPAL AIRPORT, MS US",42.7,2023,20311.478873239437
82281099999,-2.585361,-44.234139,"MARECHAL CUNHA MACHADO INTERNATIONAL, BR",54.25,2023,10592.315608787208
72402093739,37.93718,-75.46622,"WALLOPS ISLAND NASA TEST FACILITY, VA US",9.7,2023,9513.166815404693
15408099999,44.7333333,28.35,"CORUGEA, RO",220.0,2023,222433.78225769717
72035363875,36.61056,-83.7375,"MIDDLESBORO BELL CO AIRPORT, KY US",351.7,2023,10982.227618484583
15010099999,47.703414,22.885606,"SATU MARE, RO",126.18,2023,11510.59612602389
47852099999,33.479444,131.737222,"OITA, JA",5.79,2023,8338.592922019745
95303099999,-20.65,115.5666666,"VARANUS ISLAND, AS",24.0,2023,6113.084935417339
17607499999,35.15,33.5,"ERCAN, CY",91.0,2023,6500.768430222043
24322099999,66.400431,112.030325,"POLIARNY, RS",505.96,2023,25916.432731374363
26759099999,54.2666666,28.5,"BORISOV, BO",189.0,2023,13942.043036622226
95918099999,-37.6833333,148.4666666,"ORBOST, AS",63.0,2023,5893.751719471199
23345099999,66.6333333,72.9333333,"NYDA, RS",7.0,2023,23413.26238014385
72515004725,42.20678,-75.97993,"BINGHAMTON GREATER AP, NY US",485.7,2023,14760.237927280154
72467393009,39.22803,-106.31625,"LEADVILLE LAKE CO AIRPORT, CO US",3030.6,2023,15867.424635983924
40856099999,29.476331,60.906825,"ZAHEDAN INTERNATIONAL, IR",1377.69,2023,5021.012258880664
96655099999,-2.2333333,113.95,"PALANGKA RAYA TJILIK RIWUT, ID",27.0,2023,11851.991742767676
72226813839,31.31767,-85.44324,"DOTHAN REGIONAL AIRPORT, AL US",112.1,2023,9218.439798348696
72065900239,30.735,-101.203,"OZONA MUNICIPAL AIRPORT, TX US",726.0,2023,6714.735170857084
29906099999,52.917,77.417,"USPENKA, KZ",112.0,2023,13552.40357059759
48570099999,6.661403,100.080317,"KHOUN KHAN, TH",5.48,2023,10669.00658125347
61901099999,-15.9333333,-5.6666666,"ST. HELENA IS., SH",436.0,2023,15944.939058171753
07761099999,41.923637,8.802917,"CAMPO DELL ORO, FR",5.48,2023,5641.419667181365
72428014821,39.99068,-82.87703,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",246.8,2023,9106.428594868283
72096100336,40.711,-86.375,"LOGANSPORT CASS CO AIRPORT, IN US",225.2,2023,11068.735291036975
38427099999,41.05,65.2833333,"MASHIKUDUK, UZ",200.0,2023,5657.264367113985
60670099999,24.292767,9.452444,"TISKA, AG",968.04,2023,3663.9838204126604
67095099999,-18.109517,49.392536,"TOAMASINA, MA",6.7,2023,7378.357877191574
26894099999,53.5333333,33.75,"ZUKOVKA, RS",177.0,2023,13792.448173540857
40858099999,28.944811,50.834637,"BUSHEHR, IR",20.72,2023,8117.827314925633
47640099999,35.5,138.7666666,"KAWAGUCHIKO, JA",861.3,2023,11071.447094389408
34579099999,48.2166666,46.7333333,"VERHNIJ BASKUNCHAK, RS",34.0,2023,20160.166666666668
17059099999,41.25,29.0333333,"KUMKOY, TU",30.0,2023,7541.648185586428
43063099999,18.5333333,73.85,"PUNE, IN",558.0,2023,5199.954634486515
47917099999,24.4333333,123.7666666,"IRIOMOTEJIMA, JA",11.2,2023,7852.7994528253475
12469099999,51.35,19.8666666,"SULEJOW, PL",189.0,2023,14923.261248394461
96413099999,1.484697,110.346933,"KUCHING INTERNATIONAL, MY",27.12,2023,16496.277265750658
23256099999,67.4666666,78.7333333,"TAZOVSKIJ, RS",8.0,2023,24672.846119787508
76342099999,26.955733,-101.470136,"MONCLOVA INTERNATIONAL, MX",568.14,2023,6778.1904510642735
78905000402,15.533,-61.3,"MELVILLE HALL AIRPORT, DO",14.0,2023,8754.733063066296
29274099999,58.0833333,93.0,"STRELKA, RS",90.0,2023,20301.97833950131
65019099999,10.696025,7.320114,"KADUNA, NI",631.85,2023,7223.057057413433
30741099999,52.7666666,109.9666666,"ZAMAKTA, RS",1286.0,2023,16787.737736677907
72637014826,42.96684,-83.74996,"FLINT FCWOS, MI US",234.8,2023,12113.844659380378
16400099999,38.7,13.1833333,"USTICA ISLAND, IT",251.0,2023,447433.52490618825
25820099999,61.9166666,159.2166666,"EVENSK, RS",11.75,2023,20865.499999999996
72207504871,41.93167,-88.70806,"DE KALB TAYLOR MUNICIPAL AIRPORT, IL US",278.9,2023,12442.351590986667
74206024207,47.15,-122.48333,"TACOMA MCCHORD AFB, WA US",98.1,2023,10858.406684182139
17246099999,37.2,33.2166666,"KARAMAN, TU",1023.0,2023,6720.558952643619
72650254832,44.61389,-88.73139,"CLINTONVILLE MUNICIPAL AIRPORT, WI US",250.5,2023,13554.428530330635
72513014777,41.33349,-75.72273,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",289.9,2023,10828.791800325194
17188099999,38.6833333,29.4,"USAK, TU",919.0,2023,8657.48592595927
36083099999,52.05,92.1666666,"UST USA, RS",576.94,2023,14454.903846613865
61265099999,14.512803,-4.079561,"AMBODEDJO, ML",276.14,2023,9023.141614932418
60421099999,35.8666666,7.1166666,"OUM EL BOUAGHI, AG",891.0,2023,6510.175796092271
71078099999,56.863888,-101.07611,"LYNN LAKE, CA",356.61,2023,18925.67766026709
54027099999,43.9833333,119.4,"LINDONG, CH",485.0,2023,11004.8401687835
72698524242,45.55098,-122.40984,"PORTLAND TROUTDALE AIRPORT, OR US",7.5,2023,9602.449227711211
07502099999,44.533333,-1.125,"CAZAUX, FR",25.6,2023,11029.179678773027
47182099999,33.511306,126.493028,"JEJU INTERNATIONAL, KS",35.96,2023,9066.94637911762
72094900329,37.974,-92.691,"CAMDENTON MEMORIAL AIRPORT, MO US",324.0,2023,8783.678295733576
72376293244,34.60694,-120.07556,"SANTA YNEZ AIRPORT, CA US",204.5,2023,10539.746362264243
72427514894,40.16994,-80.64406,"WHEELING OHIO CO AIRPORT, WV US",364.3,2023,11236.733603398012
01049099999,69.976111,23.371667,"ALTA, NO",2.74,2023,17882.376994382514
22671099999,64.0166666,44.45,"KARPOGORY, RS",65.06,2023,17590.177707005354
72645804824,44.85,-87.41667,"STURGEON BAY DOOR CO CHERRYLAND AIRPORT, WI US",220.7,2023,14508.219423586921
40623099999,35.55,45.45,"SULYMANIYAH, IZ",853.0,2023,7410.639220999512
72032464753,40.43528,-75.38194,"QUAKERTOWN AIRPORT, PA US",160.3,2023,8238.553354875987
35969099999,45.25,67.0666666,"ZLIKHA, KZ",138.0,2023,9393.852692658187
48846099999,18.35,105.9,"HA TINH, VM",3.0,2023,8883.017191478979
94398099999,-23.603056,148.806944,"BLACKWATER, AS",200.25,2023,3421.925714861545
03354099999,53.0,-1.25,"NOTTINGHAM WATNALL, UK",117.0,2023,12000.296800154525
72099299999,40.6333333,-103.833333,"NOVEMBER GROVER, CO US",1459.08,2023,11376.20622748889
96075099999,1.166381,97.704681,"BINAKA, ID",6.09,2023,12668.154745257878
67665099999,-15.3333333,28.45,"LUSAKA INTERNATIONAL, ZA",1151.83,2023,3795.5162185623435
48357099999,17.4166666,104.7833333,"NAKHON PHANOM, TH",148.0,2023,9178.508532678674
72274523109,32.16667,-110.88333,"DAVIS MONTHAN AFB, AZ US",824.2,2023,5833.648403428188
29566099999,55.9333333,92.2833333,"SHUMIHA, RS",274.5,2023,24677.449268783348
72099199999,40.7,-103.483333,"MIKE HAXTUN, CO US",1336.24,2023,11064.781549277388
47136099999,36.5666666,128.7,"ANDONG, KS",141.59,2023,11435.32561132098
35078099999,51.8166666,68.3666666,"ATBASAR, KZ",304.0,2023,15366.366607209025
11120099999,47.260219,11.343964,"INNSBRUCK, AU",580.94,2023,11424.95208310012
17118099999,40.255208,29.562569,"YENISEHIR, TU",232.86,2023,10036.868805721595
42512099999,25.7,91.9833333,"SHILLONG ARPT UMROI AIRPORT, IN",891.24,2023,9704.735785367233
72547904937,40.72167,-95.02639,"CLARINDA SCHENCK FIELD AIRPORT, IA US",302.4,2023,11361.796879104266
74570013840,39.83333,-84.05,"DAYTON WRIGHT PATTERSON AFB, OH US",249.9,2023,11346.090822219147
30074099999,59.9333333,117.6,"MACHA, RS",163.78,2023,28944.5
40632099999,34.8833333,44.65,"TUZ, IZ",220.0,2023,6484.505041805579
03827099999,50.35,-4.1166667,"PLYMOUTH MOUNTBATTE, UK",27.0,2023,12875.818304177163
94677099999,-35.5166666,138.8166666,"HINDMARSH ISLAND AWS, AS",10.0,2023,8988.772365259138
07153099999,48.604725,2.671119,"VILLAROCHE, FR",92.04,2023,11763.108524575327
28224099999,58.0,56.3333333,"PERM, RS",170.94,2023,16508.156840271968
02805099999,69.75,27.0,"UTSJOKI KEVO, FI",106.3,2023,21927.650618933927
35394099999,49.670833,73.334444,"KARAGANDA, KZ",537.97,2023,16439.131089462095
94814099999,-35.2833333,138.9,"STRATHALBYN RACECOURSE, AS",58.0,2023,8309.77045176438
07386599999,46.826108,4.817633,"CHAMPFORGEUIL, FR",189.89,2023,9556.64452424167
83652099999,-21.134167,-47.774189,"LEITE LOPES, BR",549.24,2023,8074.533749953658
94170099999,-12.6833333,141.9166666,"WEIPA AERO, AS",19.0,2023,8631.860463971228
40800099999,32.750721,51.861694,"ESFAHAN SHAHID BEHESHTI INTERNATIONAL, IR",1545.94,2023,6705.750443075017
34655099999,47.6333333,43.15,"KOTEL NIKOVO, RS",49.0,2023,17188.84105960264
35173099999,51.6166666,69.8,"ZHALTYR, KZ",305.0,2023,14546.07488240832
30439099999,55.1166666,109.75,"TOMPA, RS",465.0,2023,19962.68857703509
06156099999,55.7333333,11.6,"HOLBAEK, DA",13.0,2023,14699.014994610332
48825099999,20.9666666,105.7666666,"HA DONG, VM",7.91,2023,8379.002794466765
76373099999,25.35,-105.75,"TEPEHUANES DGO., MX",1967.0,2023,3549.3716120535437
47641099999,35.9833333,139.0666666,"CHICHIBU, JA",233.7,2023,9341.843034364978
85418099999,-20.535222,-70.181275,"DIEGO ARACENA INTERNATIONAL, CI",47.24,2023,3185.102225583877
76390099999,25.3666666,-101.0166666,"SALTILLO COAH., MX",1790.0,2023,5747.094210949561
72219653863,33.87835,-84.29802,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",298.4,2023,8223.663015867318
03571599999,52.205,0.175,"CAMBRIDGE, UK",14.32,2023,9840.980579465124
64220099999,-4.3666666,15.25,"KINSHASA BINZA, CG",445.0,2023,5584.726118392192
57178099999,33.1,112.4833333,"NANYANG, CH",181.6,2023,8783.191333556222
80222099999,4.701594,-74.146947,"ELDORADO INTERNATIONAL, CO",2548.43,2023,11432.500000000004
06407099999,51.198889,2.862222,"OOSTENDE, BE",3.96,2023,13167.91629588731
72233053865,30.34355,-89.82237,"SLIDELL AIRPORT, LA US",7.5,2023,10381.56957975151
93245099999,-38.7333333,176.0666666,"TAUPO AWS, NZ",401.0,2023,8713.173701919177
60550099999,33.7166667,1.0833333,"EL BAYADH, AG",1347.0,2023,7680.692599795994
72408813707,39.13333,-75.46667,"DOVER AFB, DE US",8.5,2023,9246.00945531628
31825099999,47.6,138.4,"AGZU, RS",165.0,2023,13726.229099706155
72057500173,40.031,-86.251,"INDIANAPOLIS EXECUTIVE AIRPORT, IN US",281.0,2023,10710.215077054561
72086800294,47.796,-103.254,"WATFORD CITY MUNICIPAL AIRPORT, ND US",643.1,2023,13493.829007733168
13575099999,41.85,20.8666666,"POZARANE PGC, MK",885.0,2023,34138.963576759204
08280099999,38.948528,-1.863517,"ALBACETE, SP",701.64,2023,7869.460633769307
94457099999,-26.1333333,126.5833333,"WARBURTON AIRFIELD, AS",460.0,2023,4896.710298810692
72530094846,41.96017,-87.93164,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",204.8,2023,11004.270192568001
27957099999,52.6666666,42.7166666,"KIRSANOV, RS",169.0,2023,13124.109974470728
61829399999,10.3666667,-9.3,"KANKAN DIANKANA, GV",384.0,2023,109262.89795679972
14023099999,46.2333333,15.2333333,"CELJE, SI",243.63,2023,9357.180849499977
70104326623,68.35,-166.8,"POINT HOPE AIRPORT, AK US",4.0,2023,30460.113905325463
15182099999,46.2666666,22.3333333,"GURAHONT, RO",177.0,2023,8783.850956256441
37036099999,44.6333333,41.9666666,"NEVINNOMYSSK, RS",343.0,2023,14352.921597436438
95981099999,-41.3333333,148.2666666,"ST HELENS AERODROME, AS",49.0,2023,7044.454244582215
44254099999,48.85,111.45,"TATAAL, MG",994.0,2023,15156.576455291497
72269200367,38.586,-77.711,"WARRENTON FAUQUIER AIRPORT, VA US",103.0,2023,11895.738166088528
72445493996,37.76083,-90.42833,"FARMINGTON REGIONAL AIRPORT, MO US",288.6,2023,9197.367974161167
42939099999,20.6666666,78.5833333,"WARDHA, IN",283.0,2023,22679.877776834295
03321099999,53.178056,-2.977778,"HAWARDEN, UK",13.71,2023,12324.918693249494
42101099999,30.3333333,76.4666666,"PATIALA, IN",251.0,2023,11211.375248817585
99999900421,37.35,-87.4,"MADISONVILLE MUNICIPAL AIRPORT, KY US",124.4,2023,8767.864155372747
72539404839,42.74634,-86.09677,"HOLLAND TULIP CITY AIRPORT, MI US",206.5,2023,12494.811318912994
